probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
587,099,nm-03,normal,090,3,092,0.7277243733406067
588,099,nm-03,normal,180,1,099,0.909732460975647
589,099,nm-04,normal,000,3,120,0.8013933897018433
590,099,nm-04,normal,090,1,099,0.9000239968299866
591,099,nm-04,normal,180,1,099,0.8341420292854309
592,099,nm-05,normal,000,1,099,0.8877627849578857
593,099,nm-05,normal,090,1,099,0.8687716126441956
594,099,nm-05,normal,180,1,099,0.9322059750556946
595,099,nm-06,normal,000,1,099,0.8636096715927124
596,099,nm-06,normal,090,1,099,0.838429868221283
597,099,nm-06,normal,180,2,105,0.8951113820075989
598,100,cl-01,clothing,000,3,121,0.9661591649055481
599,100,cl-01,clothing,090,9,112,0.8297239542007446
600,100,cl-01,clothing,180,3,110,0.678272545337677
601,100,cl-02,clothing,000,2,121,0.9613949656486511
602,100,cl-02,clothing,090,2,118,0.7116408944129944
603,100,cl-02,clothing,180,3,102,0.7481803297996521
607,100,nm-02,normal,000,1,100,0.981022834777832
608,100,nm-02,normal,090,2,102,0.8720287680625916
609,100,nm-02,normal,180,2,121,0.98667311668396
610,100,nm-03,normal,000,1,100,0.9731188416481018
611,100,nm-03,normal,090,3,121,0.8498948812484741
612,100,nm-03,normal,180,2,121,0.9752621650695801
613,100,nm-04,normal,000,1,100,0.9757027626037598
614,100,nm-04,normal,090,2,102,0.8451436161994934
615,100,nm-04,normal,180,1,100,0.9736542105674744
616,100,nm-05,normal,000,1,100,0.9830934405326843
617,100,nm-05,normal,090,1,100,0.8464998602867126
618,100,nm-05,normal,180,2,121,0.9832310080528259
619,100,nm-06,normal,000,1,100,0.9787594676017761
620,100,nm-06,normal,090,3,102,0.8924128413200378
621,100,nm-06,normal,180,2,121,0.9797735810279846
622,101,cl-01,clothing,000,1,101,0.7991463541984558
623,101,cl-01,clothing,090,8,116,0.6671064496040344
624,101,cl-01,clothing,180,12,103,0.6827484965324402
625,101,cl-02,clothing,000,1,101,0.8505353331565857
626,101,cl-02,clothing,090,12,117,0.7804732322692871
627,101,cl-02,clothing,180,2,116,0.6714017987251282
631,101,nm-02,normal,000,1,101,0.81389319896698
632,101,nm-02,normal,090,1,101,0.8648931980133057
633,101,nm-02,normal,180,1,101,0.9551124572753906
634,101,nm-03,normal,000,3,117,0.6078504323959351
635,101,nm-03,normal,090,2,117,0.8073670268058777
636,101,nm-03,normal,180,1,101,0.8487261533737183
637,101,nm-04,normal,000,1,101,0.8439420461654663
638,101,nm-04,normal,090,3,117,0.8384111523628235
639,101,nm-04,normal,180,1,101,0.9191873669624329
640,101,nm-05,normal,000,1,101,0.830436110496521
641,101,nm-05,normal,090,1,101,0.8015084862709045
642,101,nm-05,normal,180,1,101,0.8899859189987183
643,101,nm-06,normal,000,1,101,0.751012921333313
644,101,nm-06,normal,090,1,101,0.7807460427284241
645,101,nm-06,normal,180,1,101,0.8857576251029968
646,102,cl-01,clothing,000,5,094,0.7625804543495178
647,102,cl-01,clothing,090,3,094,0.6993812918663025
648,102,cl-01,clothing,180,7,094,0.7731691002845764
649,102,cl-02,clothing,000,5,094,0.6305370330810547
650,102,cl-02,clothing,090,2,100,0.6873018741607666
651,102,cl-02,clothing,180,5,094,0.7837563157081604
655,102,nm-02,normal,000,1,102,0.922746479511261
656,102,nm-02,normal,090,1,102,0.7895493507385254
657,102,nm-02,normal,180,1,102,0.942683219909668
658,102,nm-03,normal,000,1,102,0.9639372229576111
659,102,nm-03,normal,090,1,102,0.8541884422302246
660,102,nm-03,normal,180,1,102,0.9510104656219482
661,102,nm-04,normal,000,1,102,0.975071370601654
662,102,nm-04,normal,090,1,102,0.9197924137115479
663,102,nm-04,normal,180,1,102,0.9420648813247681
664,102,nm-05,normal,000,1,102,0.9610291123390198
665,102,nm-05,normal,090,1,102,0.8065741062164307
666,102,nm-05,normal,180,1,102,0.9697501063346863
667,102,nm-06,normal,000,1,102,0.9759445786476135
668,102,nm-06,normal,090,1,102,0.809634804725647
669,102,nm-06,normal,180,1,102,0.9528328776359558
670,103,cl-01,clothing,000,2,120,0.7790440320968628
671,103,cl-01,clothing,090,1,103,0.8262071013450623
672,103,cl-01,clothing,180,9,119,0.7837910056114197
673,103,cl-02,clothing,000,5,075,0.7116996645927429
674,103,cl-02,clothing,090,1,103,0.8027102947235107
675,103,cl-02,clothing,180,7,092,0.8181230425834656
679,103,nm-02,normal,000,1,103,0.8041476011276245
680,103,nm-02,normal,090,1,103,0.9017683863639832
681,103,nm-02,normal,180,1,103,0.8713805079460144
682,103,nm-03,normal,000,1,103,0.9610567092895508
683,103,nm-03,normal,090,1,103,0.9220585823059082
684,103,nm-03,normal,180,1,103,0.7973158955574036
685,103,nm-04,normal,000,10,106,0.7646848559379578
686,103,nm-04,normal,090,1,103,0.8331121206283569
687,103,nm-04,normal,180,2,119,0.8848262429237366
688,103,nm-05,normal,000,1,103,0.8974676132202148
689,103,nm-05,normal,090,1,103,0.9315740466117859
690,103,nm-05,normal,180,1,103,0.8887324333190918
691,103,nm-06,normal,000,2,118,0.7994607090950012
692,103,nm-06,normal,090,1,103,0.8635624051094055
693,103,nm-06,normal,180,1,103,0.8168261051177979
694,104,cl-01,clothing,000,2,121,0.9298325777053833
695,104,cl-01,clothing,090,4,121,0.7427276372909546
696,104,cl-01,clothing,180,3,100,0.9389493465423584
697,104,cl-02,clothing,000,2,100,0.9095003604888916
698,104,cl-02,clothing,090,4,121,0.7785608172416687
699,104,cl-02,clothing,180,4,100,0.9196803569793701
703,104,nm-02,normal,000,1,104,0.9493643045425415
704,104,nm-02,normal,090,1,104,0.975166916847229
705,104,nm-02,normal,180,1,104,0.9845753908157349
706,104,nm-03,normal,000,2,097,0.9524710774421692
707,104,nm-03,normal,090,1,104,0.9116058349609375
708,104,nm-03,normal,180,4,110,0.9766038060188293
709,104,nm-04,normal,000,1,104,0.978047251701355
710,104,nm-04,normal,090,1,104,0.9538776278495789
711,104,nm-04,normal,180,1,104,0.9909431338310242
712,104,nm-05,normal,000,1,104,0.9631632566452026
713,104,nm-05,normal,090,1,104,0.9371368885040283
714,104,nm-05,normal,180,1,104,0.9726595282554626
715,104,nm-06,normal,000,5,097,0.9711592793464661
716,104,nm-06,normal,090,1,104,0.914436936378479
717,104,nm-06,normal,180,2,110,0.9766565561294556
718,105,cl-01,clothing,000,1,105,0.9142990112304688
719,105,cl-01,clothing,090,1,105,0.8622987866401672
720,105,cl-01,clothing,180,1,105,0.9028409123420715
721,105,cl-02,clothing,000,1,105,0.887906551361084
722,105,cl-02,clothing,090,1,105,0.9101232290267944
723,105,cl-02,clothing,180,1,105,0.908408522605896
727,105,nm-02,normal,000,3,090,0.8973727226257324
728,105,nm-02,normal,090,5,090,0.8157014846801758
729,105,nm-02,normal,180,1,105,0.9892160296440125
730,105,nm-03,normal,000,1,105,0.8613024950027466
731,105,nm-03,normal,090,1,105,0.8816990852355957
732,105,nm-03,normal,180,1,105,0.9742397665977478
733,105,nm-04,normal,000,1,105,0.9429459571838379
734,105,nm-04,normal,090,4,090,0.9036248326301575
735,105,nm-04,normal,180,1,105,0.9719588756561279
736,105,nm-05,normal,000,1,105,0.9577395915985107
737,105,nm-05,normal,090,1,105,0.8844735622406006
738,105,nm-05,normal,180,1,105,0.9813067317008972
739,105,nm-06,normal,000,1,105,0.8999165892601013
740,105,nm-06,normal,090,1,105,0.8104288578033447
741,105,nm-06,normal,180,1,105,0.9736607670783997
742,106,cl-01,clothing,000,1,106,0.8557470440864563
743,106,cl-01,clothing,090,5,081,0.8252612352371216
744,106,cl-01,clothing,180,1,106,0.9054272770881653
745,106,cl-02,clothing,000,1,106,0.8599451184272766
746,106,cl-02,clothing,090,11,081,0.819568932056427
747,106,cl-02,clothing,180,1,106,0.8684068918228149
751,106,nm-02,normal,000,1,106,0.9778556823730469
752,106,nm-02,normal,090,1,106,0.9072054624557495
753,106,nm-02,normal,180,1,106,0.9847084283828735
754,106,nm-03,normal,000,1,106,0.9762375354766846
755,106,nm-03,normal,090,1,106,0.8911719918251038
756,106,nm-03,normal,180,1,106,0.991794228553772
757,106,nm-04,normal,000,1,106,0.9898439645767212
758,106,nm-04,normal,090,1,106,0.8916625380516052
759,106,nm-04,normal,180,1,106,0.9631218910217285
760,106,nm-05,normal,000,1,106,0.9532836675643921
761,106,nm-05,normal,090,1,106,0.9170436859130859
762,106,nm-05,normal,180,1,106,0.9794427156448364
763,106,nm-06,normal,000,1,106,0.9357356429100037
764,106,nm-06,normal,090,1,106,0.9433942437171936
765,106,nm-06,normal,180,1,106,0.9705355167388916
766,107,cl-01,clothing,000,1,107,0.926116943359375
767,107,cl-01,clothing,090,2,114,0.7955264449119568
768,107,cl-01,clothing,180,1,107,0.9359155893325806
769,107,cl-02,clothing,000,1,107,0.9637192487716675
770,107,cl-02,clothing,090,1,107,0.837978720664978
771,107,cl-02,clothing,180,1,107,0.9304440021514893
775,107,nm-02,normal,000,1,107,0.9951836466789246
776,107,nm-02,normal,090,1,107,0.8622013330459595
777,107,nm-02,normal,180,1,107,0.9809955954551697
778,107,nm-03,normal,000,1,107,0.9683178067207336
779,107,nm-03,normal,090,1,107,0.975730299949646
780,107,nm-03,normal,180,1,107,0.9899625778198242
781,107,nm-04,normal,000,1,107,0.9653769731521606
782,107,nm-04,normal,090,1,107,0.9831647276878357
783,107,nm-04,normal,180,1,107,0.9965108633041382
784,107,nm-05,normal,000,1,107,0.9829043745994568
785,107,nm-05,normal,090,1,107,0.8506898880004883
786,107,nm-05,normal,180,1,107,0.9796718955039978
787,107,nm-06,normal,000,2,100,0.9591460824012756
788,107,nm-06,normal,090,1,107,0.8659263253211975
789,107,nm-06,normal,180,1,107,0.9900861978530884
790,108,cl-01,clothing,000,1,108,0.993544340133667
791,108,cl-01,clothing,090,1,108,0.9551082253456116
792,108,cl-01,clothing,180,1,108,0.9841245412826538
793,108,cl-02,clothing,000,1,108,0.9931170344352722
794,108,cl-02,clothing,090,1,108,0.9616982340812683
795,108,cl-02,clothing,180,1,108,0.9897571206092834
799,108,nm-02,normal,000,1,108,0.9964987635612488
800,108,nm-02,normal,090,1,108,0.953095018863678
801,108,nm-02,normal,180,1,108,0.9901856184005737
802,108,nm-03,normal,000,1,108,0.9901713728904724
803,108,nm-03,normal,090,2,110,0.9052667617797852
804,108,nm-03,normal,180,1,108,0.978775143623352
805,108,nm-04,normal,000,1,108,0.986485481262207
806,108,nm-04,normal,090,1,108,0.9811277389526367
807,108,nm-04,normal,180,1,108,0.9937738180160522
808,108,nm-05,normal,000,1,108,0.9903156161308289
809,108,nm-05,normal,090,1,108,0.9588619470596313
810,108,nm-05,normal,180,1,108,0.9826079607009888
811,108,nm-06,normal,000,1,108,0.994601309299469
812,108,nm-06,normal,090,1,108,0.9658219218254089
813,108,nm-06,normal,180,1,108,0.9932652711868286
814,109,cl-01,clothing,000,37,102,0.8164018988609314
815,109,cl-01,clothing,090,16,110,0.6813191175460815
816,109,cl-01,clothing,180,20,112,0.6347877383232117
817,109,cl-02,clothing,000,44,100,0.7256487011909485
818,109,cl-02,clothing,090,8,083,0.7198904752731323
819,109,cl-02,clothing,180,41,096,0.8835633993148804
823,109,nm-02,normal,090,1,109,0.9362204074859619
824,109,nm-02,normal,180,2,113,0.855242133140564
825,109,nm-03,normal,000,1,109,0.9301398396492004
826,109,nm-03,normal,090,3,091,0.8603475093841553
827,109,nm-03,normal,180,1,109,0.8366268873214722
828,109,nm-04,normal,000,1,109,0.9547998905181885
829,109,nm-04,normal,090,1,109,0.9556021094322205
830,109,nm-04,normal,180,2,111,0.8929529786109924
831,109,nm-05,normal,000,5,087,0.8657955527305603
832,109,nm-05,normal,090,1,109,0.9160809516906738
833,109,nm-05,normal,180,6,079,0.8483576774597168
834,109,nm-06,normal,000,6,111,0.8417195677757263
835,109,nm-06,normal,090,1,109,0.8584637641906738
836,109,nm-06,normal,180,8,111,0.8707275986671448
837,110,cl-01,clothing,000,4,121,0.8291245698928833
838,110,cl-01,clothing,090,3,088,0.8412409424781799
839,110,cl-01,clothing,180,4,096,0.8601897954940796
840,110,cl-02,clothing,000,5,096,0.8741227388381958
841,110,cl-02,clothing,090,5,088,0.812038242816925
842,110,cl-02,clothing,180,4,100,0.8637614846229553
846,110,nm-02,normal,000,1,110,0.9891680479049683
847,110,nm-02,normal,090,1,110,0.8812968134880066
848,110,nm-02,normal,180,1,110,0.9912960529327393
849,110,nm-03,normal,000,1,110,0.969868004322052
850,110,nm-03,normal,090,1,110,0.877968430519104
851,110,nm-03,normal,180,1,110,0.9866181015968323
852,110,nm-04,normal,000,1,110,0.9734055399894714
853,110,nm-04,normal,090,1,110,0.952075719833374
854,110,nm-04,normal,180,1,110,0.9977207183837891
855,110,nm-05,normal,000,1,110,0.9650995135307312
856,110,nm-05,normal,090,1,110,0.9216493964195251
857,110,nm-05,normal,180,1,110,0.9798847436904907
858,110,nm-06,normal,000,1,110,0.9934935569763184
859,110,nm-06,normal,090,1,110,0.9514868855476379
860,110,nm-06,normal,180,2,121,0.9721750617027283
861,111,cl-01,clothing,000,2,088,0.8392138481140137
862,111,cl-01,clothing,090,5,122,0.7825795412063599
863,111,cl-01,clothing,180,2,078,0.8149949908256531
864,111,cl-02,clothing,000,2,078,0.8718694448471069
865,111,cl-02,clothing,090,1,111,0.6942760944366455
866,111,cl-02,clothing,180,1,111,0.8623943328857422
870,111,nm-02,normal,000,1,111,0.9694167375564575
871,111,nm-02,normal,090,2,093,0.8905901908874512
872,111,nm-02,normal,180,1,111,0.8942385315895081
873,111,nm-03,normal,000,1,111,0.9438778162002563
874,111,nm-03,normal,090,4,113,0.8931201100349426
875,111,nm-03,normal,180,1,111,0.9317155480384827
876,111,nm-04,normal,000,1,111,0.9629024863243103
877,111,nm-04,normal,090,1,111,0.923972487449646
878,111,nm-04,normal,180,2,113,0.9038000106811523
879,111,nm-05,normal,000,2,080,0.9274845719337463
880,111,nm-05,normal,090,1,111,0.8946937322616577
881,111,nm-05,normal,180,1,111,0.9783558249473572
882,111,nm-06,normal,000,2,093,0.9061840772628784
883,111,nm-06,normal,090,2,080,0.9118898510932922
884,111,nm-06,normal,180,2,080,0.884779691696167
885,112,cl-01,clothing,000,35,105,0.700655996799469
886,112,cl-01,clothing,090,31,076,0.8636563420295715
887,112,cl-01,clothing,180,32,080,0.6827866435050964
888,112,cl-02,clothing,000,17,091,0.6077595949172974
889,112,cl-02,clothing,090,26,076,0.8819252848625183
890,112,cl-02,clothing,180,26,091,0.7152871489524841
894,112,nm-02,normal,000,1,112,0.8966221213340759
895,112,nm-02,normal,090,3,084,0.8721184730529785
896,112,nm-02,normal,180,1,112,0.8565732836723328
897,112,nm-03,normal,000,1,112,0.7608941197395325
898,112,nm-03,normal,090,3,084,0.8436958193778992
899,112,nm-03,normal,180,1,112,0.8623444437980652
900,112,nm-04,normal,000,1,112,0.8607460856437683
901,112,nm-04,normal,090,1,112,0.8393421769142151
902,112,nm-04,normal,180,1,112,0.909970760345459
903,112,nm-05,normal,000,1,112,0.8137384653091431
904,112,nm-05,normal,090,4,084,0.7712687849998474
905,112,nm-05,normal,180,1,112,0.7957696914672852
906,112,nm-06,normal,000,1,112,0.8596816062927246
907,112,nm-06,normal,090,6,084,0.9031547904014587
908,112,nm-06,normal,180,1,112,0.9050346612930298
909,113,cl-01,clothing,000,4,078,0.9395819306373596
910,113,cl-01,clothing,090,2,080,0.8518858551979065
911,113,cl-01,clothing,180,1,113,0.899692714214325
912,113,cl-02,clothing,000,2,078,0.9310689568519592
913,113,cl-02,clothing,090,3,093,0.8357003331184387
914,113,cl-02,clothing,180,1,113,0.9143168330192566
918,113,nm-02,normal,000,2,109,0.8537197709083557
919,113,nm-02,normal,090,1,113,0.8562251925468445
920,113,nm-02,normal,180,1,113,0.930120050907135
921,113,nm-03,normal,000,3,078,0.7727128863334656
922,113,nm-03,normal,090,1,113,0.85885089635849
923,113,nm-03,normal,180,1,113,0.9355034828186035
924,113,nm-04,normal,000,1,113,0.9201861619949341
925,113,nm-04,normal,090,9,119,0.8340039253234863
926,113,nm-04,normal,180,1,113,0.9566197395324707
927,113,nm-05,normal,000,1,113,0.9471338391304016
928,113,nm-05,normal,090,2,080,0.8999109268188477
929,113,nm-05,normal,180,1,113,0.8796042799949646
930,113,nm-06,normal,000,1,113,0.948347270488739
931,113,nm-06,normal,090,3,080,0.8357045650482178
932,113,nm-06,normal,180,1,113,0.9402933120727539
933,114,cl-01,clothing,000,1,114,0.9382333755493164
934,114,cl-01,clothing,090,1,114,0.7507153153419495
935,114,cl-01,clothing,180,1,114,0.9435536861419678
936,114,cl-02,clothing,000,1,114,0.9225398302078247
937,114,cl-02,clothing,090,1,114,0.8871955871582031
938,114,cl-02,clothing,180,1,114,0.9401934742927551
942,114,nm-02,normal,000,1,114,0.9391968846321106
943,114,nm-02,normal,090,1,114,0.8749995231628418
944,114,nm-02,normal,180,1,114,0.9892006516456604
945,114,nm-03,normal,000,1,114,0.9546139240264893
946,114,nm-03,normal,090,1,114,0.8740788698196411
947,114,nm-03,normal,180,1,114,0.9489356875419617
948,114,nm-04,normal,000,1,114,0.9027588367462158
949,114,nm-04,normal,090,1,114,0.8642286658287048
950,114,nm-04,normal,180,1,114,0.9607198238372803
951,114,nm-05,normal,000,1,114,0.9599983096122742
952,114,nm-05,normal,090,1,114,0.8601781129837036
953,114,nm-05,normal,180,1,114,0.9528815746307373
954,114,nm-06,normal,000,1,114,0.9356215000152588
955,114,nm-06,normal,090,2,086,0.7880340814590454
956,114,nm-06,normal,180,1,114,0.9021170139312744
957,115,cl-01,clothing,000,1,115,0.8473713994026184
958,115,cl-01,clothing,090,1,115,0.724773645401001
959,115,cl-01,clothing,180,1,115,0.8849008083343506
960,115,cl-02,clothing,000,1,115,0.8476027250289917
961,115,cl-02,clothing,090,6,085,0.8425776958465576
962,115,cl-02,clothing,180,1,115,0.8929941654205322
966,115,nm-02,normal,000,1,115,0.9065879583358765
967,115,nm-02,normal,090,1,115,0.9179048538208008
968,115,nm-02,normal,180,1,115,0.9614290595054626
969,115,nm-03,normal,000,1,115,0.961189866065979
970,115,nm-03,normal,090,1,115,0.9431827664375305
971,115,nm-03,normal,180,1,115,0.8795430064201355
972,115,nm-04,normal,000,1,115,0.9243991374969482
973,115,nm-04,normal,090,1,115,0.936896800994873
974,115,nm-04,normal,180,1,115,0.9577968716621399
975,115,nm-05,normal,000,1,115,0.9575220942497253
976,115,nm-05,normal,090,1,115,0.9419412016868591
977,115,nm-05,normal,180,1,115,0.9110068678855896
978,115,nm-06,normal,000,1,115,0.9549998641014099
979,115,nm-06,normal,090,1,115,0.8771146535873413
980,115,nm-06,normal,180,1,115,0.9513103365898132
981,116,cl-01,clothing,000,10,106,0.8224380016326904
982,116,cl-01,clothing,090,2,079,0.8295199871063232
983,116,cl-01,clothing,180,5,117,0.8709076046943665
984,116,cl-02,clothing,000,10,080,0.9072920083999634
985,116,cl-02,clothing,090,1,116,0.918445348739624
986,116,cl-02,clothing,180,6,117,0.9030450582504272
990,116,nm-02,normal,000,1,116,0.9037712812423706
991,116,nm-02,normal,090,2,079,0.880649745464325
992,116,nm-02,normal,180,1,116,0.8532236218452454
993,116,nm-03,normal,000,1,116,0.8799587488174438
994,116,nm-03,normal,090,1,116,0.8952708840370178
995,116,nm-03,normal,180,1,116,0.8888975381851196
996,116,nm-04,normal,000,2,123,0.7871050238609314
997,116,nm-04,normal,090,2,087,0.8283592462539673
998,116,nm-04,normal,180,1,116,0.8919631242752075
999,116,nm-05,normal,000,3,123,0.8549768924713135
1000,116,nm-05,normal,090,1,116,0.813607394695282
1001,116,nm-05,normal,180,1,116,0.9290759563446045
1002,116,nm-06,normal,000,2,093,0.8976418972015381
1003,116,nm-06,normal,090,1,116,0.9283885359764099
1004,116,nm-06,normal,180,1,116,0.8586702942848206
1005,117,cl-01,clothing,000,1,117,0.9000826478004456
1006,117,cl-01,clothing,090,1,117,0.7294585108757019
1007,117,cl-01,clothing,180,1,117,0.6727449893951416
1008,117,cl-02,clothing,000,1,117,0.8779444098472595
1009,117,cl-02,clothing,090,1,117,0.8338443040847778
1010,117,cl-02,clothing,180,1,117,0.785423755645752
1014,117,nm-02,normal,000,1,117,0.9698885679244995
1015,117,nm-02,normal,090,1,117,0.9461373686790466
1016,117,nm-02,normal,180,1,117,0.958101212978363
1017,117,nm-03,normal,000,1,117,0.9806718230247498
1018,117,nm-03,normal,090,1,117,0.9758335947990417
1019,117,nm-03,normal,180,1,117,0.9263699054718018
1020,117,nm-04,normal,000,1,117,0.9801751971244812
1021,117,nm-04,normal,090,1,117,0.9621710181236267
1022,117,nm-04,normal,180,1,117,0.9015474915504456
1023,117,nm-05,normal,000,1,117,0.9657849669456482
1024,117,nm-05,normal,090,1,117,0.9413061738014221
1025,117,nm-05,normal,180,1,117,0.8564120531082153
1026,117,nm-06,normal,000,1,117,0.9551580548286438
1027,117,nm-06,normal,090,1,117,0.954656183719635
1028,117,nm-06,normal,180,1,117,0.953911304473877
1029,118,cl-01,clothing,000,10,102,0.832400918006897
1030,118,cl-01,clothing,090,10,112,0.6646793484687805
1031,118,cl-01,clothing,180,5,100,0.7927452921867371
1032,118,cl-02,clothing,000,5,100,0.8481380343437195
1033,118,cl-02,clothing,090,3,102,0.7207809686660767
1034,118,cl-02,clothing,180,5,100,0.7957472205162048
1038,118,nm-02,normal,000,1,118,0.9320422410964966
1039,118,nm-02,normal,090,3,082,0.8395081162452698
1040,118,nm-02,normal,180,1,118,0.8556797504425049
1041,118,nm-03,normal,000,2,077,0.8641002774238586
1042,118,nm-03,normal,090,2,082,0.8025896549224854
1043,118,nm-03,normal,180,1,118,0.8955641984939575
1044,118,nm-04,normal,000,1,118,0.9292698502540588
1045,118,nm-04,normal,090,1,118,0.7282055616378784
1046,118,nm-04,normal,180,1,118,0.9484012722969055
1047,118,nm-05,normal,000,2,077,0.8746814727783203
1048,118,nm-05,normal,090,2,082,0.8213697671890259
1049,118,nm-05,normal,180,1,118,0.9274882674217224
1050,118,nm-06,normal,000,3,077,0.8712533116340637
1051,118,nm-06,normal,090,4,100,0.7337369918823242
1052,118,nm-06,normal,180,1,118,0.9049584865570068
1053,119,cl-01,clothing,000,2,118,0.8092319965362549
1054,119,cl-01,clothing,090,1,119,0.7753276228904724
1055,119,cl-01,clothing,180,1,119,0.8463708758354187
1056,119,cl-02,clothing,000,2,115,0.9035598039627075
1057,119,cl-02,clothing,090,6,106,0.7393879294395447
1058,119,cl-02,clothing,180,1,119,0.8375905752182007
1062,119,nm-02,normal,000,1,119,0.9182204604148865
1063,119,nm-02,normal,090,1,119,0.9485287666320801
1064,119,nm-02,normal,180,1,119,0.9120851159095764
1065,119,nm-03,normal,000,1,119,0.8600208163261414
1066,119,nm-03,normal,090,1,119,0.8714907765388489
1067,119,nm-03,normal,180,1,119,0.9670156240463257
1068,119,nm-04,normal,000,2,079,0.9036088585853577
1069,119,nm-04,normal,090,2,115,0.8848962783813477
1070,119,nm-04,normal,180,1,119,0.9484778642654419
1071,119,nm-05,normal,000,2,079,0.892010509967804
1072,119,nm-05,normal,090,1,119,0.9477008581161499
1073,119,nm-05,normal,180,1,119,0.9333739876747131
1074,119,nm-06,normal,000,1,119,0.9332888722419739
1075,119,nm-06,normal,090,1,119,0.9116623997688293
1076,119,nm-06,normal,180,3,078,0.8545631170272827
1077,120,cl-01,clothing,000,3,088,0.8514338731765747
1078,120,cl-01,clothing,090,1,120,0.8982281684875488
1079,120,cl-01,clothing,180,5,088,0.8175514340400696
1080,120,cl-02,clothing,000,2,124,0.8191094994544983
1081,120,cl-02,clothing,090,5,086,0.8856655955314636
1082,120,cl-02,clothing,180,2,124,0.8108310103416443
1086,120,nm-02,normal,000,2,091,0.8432263731956482
1087,120,nm-02,normal,090,1,120,0.8272770047187805
1088,120,nm-02,normal,180,1,120,0.8348858952522278
1089,120,nm-03,normal,000,1,120,0.8578464984893799
1090,120,nm-03,normal,090,3,086,0.8338636159896851
1091,120,nm-03,normal,180,1,120,0.8906213641166687
1092,120,nm-04,normal,000,1,120,0.9592137336730957
1093,120,nm-04,normal,090,1,120,0.8270478844642639
1094,120,nm-04,normal,180,2,114,0.8430504202842712
1095,120,nm-05,normal,000,1,120,0.9507275819778442
1096,120,nm-05,normal,090,1,120,0.9157301783561707
1097,120,nm-05,normal,180,1,120,0.8388324975967407
1098,120,nm-06,normal,000,2,114,0.8561568260192871
1099,120,nm-06,normal,090,5,075,0.7688319683074951
1100,120,nm-06,normal,180,2,114,0.848904013633728
1101,121,cl-01,clothing,000,2,108,0.9531916975975037
1102,121,cl-01,clothing,090,6,118,0.720106840133667
1103,121,cl-01,clothing,180,1,121,0.9564698338508606
1104,121,cl-02,clothing,000,2,108,0.9755253195762634
1105,121,cl-02,clothing,090,13,092,0.6333717703819275
1106,121,cl-02,clothing,180,1,121,0.9656929969787598
1110,121,nm-02,normal,000,1,121,0.9902925491333008
1111,121,nm-02,normal,090,2,102,0.9435439705848694
1112,121,nm-02,normal,180,1,121,0.9935984015464783
1113,121,nm-03,normal,000,1,121,0.9823300838470459
1114,121,nm-03,normal,090,1,121,0.9630087018013
1115,121,nm-03,normal,180,1,121,0.99313884973526
1116,121,nm-04,normal,000,1,121,0.9742409586906433
1117,121,nm-04,normal,090,2,102,0.9192832112312317
1118,121,nm-04,normal,180,1,121,0.9964611530303955
1119,121,nm-05,normal,000,1,121,0.9877644181251526
1120,121,nm-05,normal,090,2,102,0.9297376871109009
1121,121,nm-05,normal,180,1,121,0.9875731468200684
1122,121,nm-06,normal,000,1,121,0.9829860925674438
1123,121,nm-06,normal,090,1,121,0.9524633884429932
1124,121,nm-06,normal,180,1,121,0.9875615239143372
1125,122,cl-01,clothing,000,1,122,0.818603515625
1126,122,cl-01,clothing,090,1,122,0.8875826001167297
1127,122,cl-01,clothing,180,1,122,0.7826189994812012
1128,122,cl-02,clothing,000,1,122,0.8511906266212463
1129,122,cl-02,clothing,090,2,079,0.8842297196388245
1130,122,cl-02,clothing,180,1,122,0.8201712965965271
1134,122,nm-02,normal,000,1,122,0.9831826090812683
1135,122,nm-02,normal,090,1,122,0.9573318362236023
1136,122,nm-02,normal,180,1,122,0.9665396809577942
1137,122,nm-03,normal,000,1,122,0.968222439289093
1138,122,nm-03,normal,090,1,122,0.9334669709205627
1139,122,nm-03,normal,180,1,122,0.9673075079917908
1140,122,nm-04,normal,000,1,122,0.9465935230255127
1141,122,nm-04,normal,090,1,122,0.9418016076087952
1142,122,nm-04,normal,180,1,122,0.9818475246429443
1143,122,nm-05,normal,000,1,122,0.9716717600822449
1144,122,nm-05,normal,090,1,122,0.9525579214096069
1145,122,nm-05,normal,180,1,122,0.952589750289917
1146,122,nm-06,normal,000,1,122,0.9498717188835144
1147,122,nm-06,normal,090,1,122,0.9664742350578308
1148,122,nm-06,normal,180,1,122,0.9650877118110657
1149,123,cl-01,clothing,000,2,093,0.8271956443786621
1150,123,cl-01,clothing,090,32,088,0.8322263956069946
1151,123,cl-01,clothing,180,8,086,0.8365596532821655
1152,123,cl-02,clothing,000,6,124,0.792576789855957
1153,123,cl-02,clothing,090,20,078,0.9061392545700073
1154,123,cl-02,clothing,180,7,099,0.8123239278793335
1158,123,nm-02,normal,000,1,123,0.9289688467979431
1159,123,nm-02,normal,090,1,123,0.8461980819702148
1160,123,nm-02,normal,180,1,123,0.9622623324394226
1161,123,nm-03,normal,000,1,123,0.9302711486816406
1162,123,nm-03,normal,090,1,123,0.7701196670532227
1163,123,nm-03,normal,180,1,123,0.9663893580436707
1164,123,nm-04,normal,000,1,123,0.9421612620353699
1165,123,nm-04,normal,090,1,123,0.8030309677124023
1166,123,nm-04,normal,180,1,123,0.9636297821998596
