probe_index,subject,condition,condition_family,view,rank,top1_subject,top1_score
587,099,nm-03,normal,090,1,099,0.9659894108772278
588,099,nm-03,normal,180,1,099,0.9392156600952148
589,099,nm-04,normal,000,5,113,0.8593648076057434
590,099,nm-04,normal,090,1,099,0.9160223603248596
591,099,nm-04,normal,180,8,116,0.9147478342056274
592,099,nm-05,normal,000,7,113,0.8602657318115234
593,099,nm-05,normal,090,5,124,0.8584898114204407
594,099,nm-05,normal,180,1,099,0.933351457118988
595,099,nm-06,normal,000,3,089,0.9615105986595154
596,099,nm-06,normal,090,5,075,0.9625451564788818
597,099,nm-06,normal,180,1,099,0.9710856080055237
598,100,cl-01,clothing,000,3,110,0.9576769471168518
599,100,cl-01,clothing,090,7,112,0.8201075792312622
600,100,cl-01,clothing,180,23,079,0.7951163053512573
601,100,cl-02,clothing,000,2,121,0.9738283157348633
602,100,cl-02,clothing,090,6,082,0.8112137913703918
603,100,cl-02,clothing,180,4,102,0.8430659174919128
607,100,nm-02,normal,000,2,121,0.9897726774215698
608,100,nm-02,normal,090,1,100,0.9649203419685364
609,100,nm-02,normal,180,3,121,0.9809204339981079
610,100,nm-03,normal,000,2,104,0.9906882643699646
611,100,nm-03,normal,090,1,100,0.9330204129219055
612,100,nm-03,normal,180,3,104,0.9824643135070801
613,100,nm-04,normal,000,1,100,0.9888297319412231
614,100,nm-04,normal,090,3,082,0.8731515407562256
615,100,nm-04,normal,180,5,104,0.9659702777862549
616,100,nm-05,normal,000,3,121,0.9738222360610962
617,100,nm-05,normal,090,2,082,0.8899996280670166
618,100,nm-05,normal,180,4,104,0.9659300446510315
619,100,nm-06,normal,000,1,100,0.9961144924163818
620,100,nm-06,normal,090,1,100,0.975896418094635
621,100,nm-06,normal,180,6,104,0.9697657823562622
622,101,cl-01,clothing,000,11,091,0.8558205366134644
623,101,cl-01,clothing,090,3,098,0.8854579925537109
624,101,cl-01,clothing,180,1,101,0.8790944814682007
625,101,cl-02,clothing,000,13,091,0.9387860894203186
626,101,cl-02,clothing,090,34,103,0.8578410744667053
627,101,cl-02,clothing,180,2,112,0.873599112033844
631,101,nm-02,normal,000,1,101,0.9634968638420105
632,101,nm-02,normal,090,2,116,0.7598058581352234
633,101,nm-02,normal,180,1,101,0.8971566557884216
634,101,nm-03,normal,000,4,093,0.746661901473999
635,101,nm-03,normal,090,1,101,0.7920114994049072
636,101,nm-03,normal,180,1,101,0.8256072998046875
637,101,nm-04,normal,000,1,101,0.8847951292991638
638,101,nm-04,normal,090,17,087,0.8094369769096375
639,101,nm-04,normal,180,1,101,0.895781934261322
640,101,nm-05,normal,000,2,079,0.8813906311988831
641,101,nm-05,normal,090,1,101,0.8934417366981506
642,101,nm-05,normal,180,1,101,0.9867239594459534
643,101,nm-06,normal,000,1,101,0.878906786441803
644,101,nm-06,normal,090,10,087,0.7784699201583862
645,101,nm-06,normal,180,19,124,0.9151746034622192
646,102,cl-01,clothing,000,4,096,0.8665757775306702
647,102,cl-01,clothing,090,3,096,0.8082194924354553
648,102,cl-01,clothing,180,5,082,0.7184845209121704
649,102,cl-02,clothing,000,3,096,0.7733255624771118
650,102,cl-02,clothing,090,3,082,0.8479005694389343
651,102,cl-02,clothing,180,3,082,0.78020840883255
655,102,nm-02,normal,000,1,102,0.8373791575431824
656,102,nm-02,normal,090,1,102,0.9510706067085266
657,102,nm-02,normal,180,1,102,0.9789995551109314
658,102,nm-03,normal,000,1,102,0.9740788340568542
659,102,nm-03,normal,090,1,102,0.8197236657142639
660,102,nm-03,normal,180,1,102,0.9512476921081543
661,102,nm-04,normal,000,1,102,0.9571892023086548
662,102,nm-04,normal,090,1,102,0.9213667511940002
663,102,nm-04,normal,180,1,102,0.9463757872581482
664,102,nm-05,normal,000,2,121,0.8684368133544922
665,102,nm-05,normal,090,2,084,0.8237025141716003
666,102,nm-05,normal,180,1,102,0.87962806224823
667,102,nm-06,normal,000,1,102,0.930312991142273
668,102,nm-06,normal,090,1,102,0.8125634789466858
669,102,nm-06,normal,180,2,121,0.922684371471405
670,103,cl-01,clothing,000,6,115,0.9156287312507629
671,103,cl-01,clothing,090,8,095,0.8183944821357727
672,103,cl-01,clothing,180,6,077,0.8938204646110535
673,103,cl-02,clothing,000,17,081,0.9481955170631409
674,103,cl-02,clothing,090,4,076,0.8885672688484192
675,103,cl-02,clothing,180,12,115,0.9523152112960815
679,103,nm-02,normal,000,8,118,0.9724080562591553
680,103,nm-02,normal,090,3,085,0.9599844813346863
681,103,nm-02,normal,180,1,103,0.8751389384269714
682,103,nm-03,normal,000,6,115,0.8668953776359558
683,103,nm-03,normal,090,5,085,0.9045702815055847
684,103,nm-03,normal,180,1,103,0.8866323828697205
685,103,nm-04,normal,000,8,119,0.9078295826911926
686,103,nm-04,normal,090,8,095,0.9599946737289429
687,103,nm-04,normal,180,3,115,0.9138530492782593
688,103,nm-05,normal,000,21,101,0.9146339297294617
689,103,nm-05,normal,090,6,095,0.9145039319992065
690,103,nm-05,normal,180,9,088,0.9050868153572083
691,103,nm-06,normal,000,9,115,0.9231183528900146
692,103,nm-06,normal,090,1,103,0.9777673482894897
693,103,nm-06,normal,180,20,119,0.9073861837387085
694,104,cl-01,clothing,000,1,104,0.984813392162323
695,104,cl-01,clothing,090,5,121,0.9675222635269165
696,104,cl-01,clothing,180,2,100,0.9943222999572754
697,104,cl-02,clothing,000,3,100,0.9745142459869385
698,104,cl-02,clothing,090,5,121,0.9770336747169495
699,104,cl-02,clothing,180,1,104,0.9836000204086304
703,104,nm-02,normal,000,1,104,0.9858292937278748
704,104,nm-02,normal,090,1,104,0.9816630482673645
705,104,nm-02,normal,180,1,104,0.9937919974327087
706,104,nm-03,normal,000,2,097,0.9780974388122559
707,104,nm-03,normal,090,4,121,0.9877163767814636
708,104,nm-03,normal,180,1,104,0.9934850931167603
709,104,nm-04,normal,000,1,104,0.9924697875976562
710,104,nm-04,normal,090,4,121,0.9724060893058777
711,104,nm-04,normal,180,1,104,0.9929961562156677
712,104,nm-05,normal,000,1,104,0.9690877199172974
713,104,nm-05,normal,090,3,121,0.9639873504638672
714,104,nm-05,normal,180,1,104,0.9945136308670044
715,104,nm-06,normal,000,1,104,0.9844788908958435
716,104,nm-06,normal,090,4,110,0.9787488579750061
717,104,nm-06,normal,180,3,121,0.9821264743804932
718,105,cl-01,clothing,000,2,099,0.9537140130996704
719,105,cl-01,clothing,090,4,086,0.9450660347938538
720,105,cl-01,clothing,180,8,099,0.9803373217582703
721,105,cl-02,clothing,000,1,105,0.9327898621559143
722,105,cl-02,clothing,090,1,105,0.9437516331672668
723,105,cl-02,clothing,180,18,080,0.9513217210769653
727,105,nm-02,normal,000,3,081,0.9704761505126953
728,105,nm-02,normal,090,1,105,0.9876636862754822
729,105,nm-02,normal,180,1,105,0.9871039986610413
730,105,nm-03,normal,000,1,105,0.9710561037063599
731,105,nm-03,normal,090,2,075,0.9801414608955383
732,105,nm-03,normal,180,1,105,0.9875108599662781
733,105,nm-04,normal,000,1,105,0.9455596804618835
734,105,nm-04,normal,090,2,081,0.9537232518196106
735,105,nm-04,normal,180,1,105,0.9926407337188721
736,105,nm-05,normal,000,7,089,0.9194345474243164
737,105,nm-05,normal,090,3,086,0.9769827723503113
738,105,nm-05,normal,180,2,099,0.9649012088775635
739,105,nm-06,normal,000,1,105,0.9697979688644409
740,105,nm-06,normal,090,2,075,0.9821516275405884
741,105,nm-06,normal,180,1,105,0.9790981411933899
742,106,cl-01,clothing,000,1,106,0.8458757996559143
743,106,cl-01,clothing,090,3,092,0.9475060105323792
744,106,cl-01,clothing,180,1,106,0.9585132598876953
745,106,cl-02,clothing,000,1,106,0.8913993835449219
746,106,cl-02,clothing,090,6,092,0.9649738073348999
747,106,cl-02,clothing,180,2,118,0.9238935112953186
751,106,nm-02,normal,000,1,106,0.9760479927062988
752,106,nm-02,normal,090,2,077,0.9199932813644409
753,106,nm-02,normal,180,1,106,0.9570661783218384
754,106,nm-03,normal,000,1,106,0.9862744212150574
755,106,nm-03,normal,090,5,124,0.8796180486679077
756,106,nm-03,normal,180,3,081,0.9115020036697388
757,106,nm-04,normal,000,1,106,0.9263272285461426
758,106,nm-04,normal,090,4,086,0.8998255133628845
759,106,nm-04,normal,180,1,106,0.9365959167480469
760,106,nm-05,normal,000,1,106,0.9645956754684448
761,106,nm-05,normal,090,1,106,0.8782842755317688
762,106,nm-05,normal,180,1,106,0.9765804409980774
763,106,nm-06,normal,000,2,118,0.9254820942878723
764,106,nm-06,normal,090,1,106,0.9765965342521667
765,106,nm-06,normal,180,1,106,0.9914883971214294
766,107,cl-01,clothing,000,4,122,0.9171947836875916
767,107,cl-01,clothing,090,6,122,0.8401740789413452
768,107,cl-01,clothing,180,1,107,0.9360045194625854
769,107,cl-02,clothing,000,1,107,0.9748489856719971
770,107,cl-02,clothing,090,2,102,0.8487179279327393
771,107,cl-02,clothing,180,1,107,0.9155857563018799
775,107,nm-02,normal,000,2,104,0.971451997756958
776,107,nm-02,normal,090,2,102,0.9673563241958618
777,107,nm-02,normal,180,1,107,0.9882658123970032
778,107,nm-03,normal,000,1,107,0.9874550700187683
779,107,nm-03,normal,090,2,102,0.970587968826294
780,107,nm-03,normal,180,1,107,0.9916130304336548
781,107,nm-04,normal,000,3,104,0.9901617169380188
782,107,nm-04,normal,090,1,107,0.9774889349937439
783,107,nm-04,normal,180,1,107,0.9951962828636169
784,107,nm-05,normal,000,1,107,0.9901495575904846
785,107,nm-05,normal,090,1,107,0.9501648545265198
786,107,nm-05,normal,180,1,107,0.992429256439209
787,107,nm-06,normal,000,4,104,0.9891171455383301
788,107,nm-06,normal,090,1,107,0.906459391117096
789,107,nm-06,normal,180,2,104,0.9839128851890564
790,108,cl-01,clothing,000,3,110,0.9904109835624695
791,108,cl-01,clothing,090,3,097,0.988623857498169
792,108,cl-01,clothing,180,1,108,0.9814920425415039
793,108,cl-02,clothing,000,1,108,0.9789662957191467
794,108,cl-02,clothing,090,2,104,0.9819087982177734
795,108,cl-02,clothing,180,1,108,0.9854556322097778
799,108,nm-02,normal,000,1,108,0.9898277521133423
800,108,nm-02,normal,090,2,097,0.9945755004882812
801,108,nm-02,normal,180,2,097,0.9820090532302856
802,108,nm-03,normal,000,1,108,0.998132586479187
803,108,nm-03,normal,090,3,097,0.9779061675071716
804,108,nm-03,normal,180,2,097,0.9895889759063721
805,108,nm-04,normal,000,1,108,0.9889978170394897
806,108,nm-04,normal,090,4,083,0.9360285997390747
807,108,nm-04,normal,180,1,108,0.9942496418952942
808,108,nm-05,normal,000,1,108,0.9924993515014648
809,108,nm-05,normal,090,1,108,0.9807417392730713
810,108,nm-05,normal,180,1,108,0.98481285572052
811,108,nm-06,normal,000,1,108,0.9951689839363098
812,108,nm-06,normal,090,2,097,0.9866228103637695
813,108,nm-06,normal,180,1,108,0.9916317462921143
814,109,cl-01,clothing,000,48,102,0.8303827047348022
815,109,cl-01,clothing,090,39,118,0.8348662853240967
816,109,cl-01,clothing,180,49,112,0.8711187243461609
817,109,cl-02,clothing,000,48,082,0.8898831009864807
818,109,cl-02,clothing,090,48,123,0.7726841568946838
819,109,cl-02,clothing,180,45,102,0.8866819143295288
823,109,nm-02,normal,090,1,109,0.9612134695053101
824,109,nm-02,normal,180,1,109,0.888120174407959
825,109,nm-03,normal,000,1,109,0.9509687423706055
826,109,nm-03,normal,090,1,109,0.9611549377441406
827,109,nm-03,normal,180,1,109,0.9035382270812988
828,109,nm-04,normal,000,1,109,0.9651191234588623
829,109,nm-04,normal,090,1,109,0.9791202545166016
830,109,nm-04,normal,180,1,109,0.8063789010047913
831,109,nm-05,normal,000,1,109,0.9444043040275574
832,109,nm-05,normal,090,1,109,0.933989942073822
833,109,nm-05,normal,180,1,109,0.7832684516906738
834,109,nm-06,normal,000,2,111,0.9331250786781311
835,109,nm-06,normal,090,1,109,0.9705293774604797
836,109,nm-06,normal,180,1,109,0.9195500612258911
837,110,cl-01,clothing,000,7,096,0.9669271111488342
838,110,cl-01,clothing,090,2,107,0.9149357676506042
839,110,cl-01,clothing,180,8,096,0.9665342569351196
840,110,cl-02,clothing,000,6,096,0.9426174163818359
841,110,cl-02,clothing,090,2,083,0.937964916229248
842,110,cl-02,clothing,180,6,096,0.901943564414978
846,110,nm-02,normal,000,2,097,0.9921855926513672
847,110,nm-02,normal,090,6,121,0.959308385848999
848,110,nm-02,normal,180,2,097,0.990997314453125
849,110,nm-03,normal,000,2,097,0.9970636367797852
850,110,nm-03,normal,090,4,121,0.9883577227592468
851,110,nm-03,normal,180,4,097,0.9883673191070557
852,110,nm-04,normal,000,2,097,0.9903815388679504
853,110,nm-04,normal,090,1,110,0.9776532649993896
854,110,nm-04,normal,180,3,097,0.9848812222480774
855,110,nm-05,normal,000,1,110,0.9945716857910156
856,110,nm-05,normal,090,6,104,0.9833314418792725
857,110,nm-05,normal,180,2,097,0.9731968641281128
858,110,nm-06,normal,000,1,110,0.9926690459251404
859,110,nm-06,normal,090,1,110,0.9759891629219055
860,110,nm-06,normal,180,2,097,0.9888309240341187
861,111,cl-01,clothing,000,4,109,0.8660042881965637
862,111,cl-01,clothing,090,9,118,0.8234400749206543
863,111,cl-01,clothing,180,1,111,0.7636144161224365
864,111,cl-02,clothing,000,10,109,0.8593004941940308
865,111,cl-02,clothing,090,11,118,0.903288722038269
866,111,cl-02,clothing,180,2,077,0.8256185054779053
870,111,nm-02,normal,000,1,111,0.9125379323959351
871,111,nm-02,normal,090,1,111,0.8786677122116089
872,111,nm-02,normal,180,1,111,0.8386826515197754
873,111,nm-03,normal,000,1,111,0.8668301701545715
874,111,nm-03,normal,090,2,109,0.8824790120124817
875,111,nm-03,normal,180,2,109,0.8376196622848511
876,111,nm-04,normal,000,5,079,0.8926115036010742
877,111,nm-04,normal,090,1,111,0.9346123933792114
878,111,nm-04,normal,180,1,111,0.8320604562759399
879,111,nm-05,normal,000,1,111,0.8919309377670288
880,111,nm-05,normal,090,1,111,0.970654308795929
881,111,nm-05,normal,180,1,111,0.7614291906356812
882,111,nm-06,normal,000,1,111,0.8957107067108154
883,111,nm-06,normal,090,1,111,0.9517644643783569
884,111,nm-06,normal,180,1,111,0.9069545269012451
885,112,cl-01,clothing,000,39,116,0.8858033418655396
886,112,cl-01,clothing,090,40,116,0.9328709244728088
887,112,cl-01,clothing,180,36,099,0.9506739377975464
888,112,cl-02,clothing,000,39,080,0.9295094013214111
889,112,cl-02,clothing,090,40,080,0.91707444190979
890,112,cl-02,clothing,180,39,116,0.8637927174568176
894,112,nm-02,normal,000,1,112,0.9763421416282654
895,112,nm-02,normal,090,2,102,0.7478691339492798
896,112,nm-02,normal,180,1,112,0.7847996950149536
897,112,nm-03,normal,000,1,112,0.9412962198257446
898,112,nm-03,normal,090,1,112,0.7256802320480347
899,112,nm-03,normal,180,7,118,0.885661244392395
900,112,nm-04,normal,000,1,112,0.9674434065818787
901,112,nm-04,normal,090,1,112,0.791447639465332
902,112,nm-04,normal,180,1,112,0.8197924494743347
903,112,nm-05,normal,000,1,112,0.9671420454978943
904,112,nm-05,normal,090,1,112,0.8273910284042358
905,112,nm-05,normal,180,1,112,0.9028707146644592
906,112,nm-06,normal,000,1,112,0.9626529812812805
907,112,nm-06,normal,090,6,082,0.8544158339500427
908,112,nm-06,normal,180,1,112,0.9731967449188232
909,113,cl-01,clothing,000,5,087,0.9249764680862427
910,113,cl-01,clothing,090,11,087,0.8468226194381714
911,113,cl-01,clothing,180,5,111,0.8722448348999023
912,113,cl-02,clothing,000,4,111,0.8396558165550232
913,113,cl-02,clothing,090,31,098,0.8882920145988464
914,113,cl-02,clothing,180,9,109,0.8722215294837952
918,113,nm-02,normal,000,8,117,0.9119077324867249
919,113,nm-02,normal,090,1,113,0.9526876211166382
920,113,nm-02,normal,180,3,080,0.8921321630477905
921,113,nm-03,normal,000,11,085,0.8602461814880371
922,113,nm-03,normal,090,5,116,0.9216302037239075
923,113,nm-03,normal,180,1,113,0.9491057991981506
924,113,nm-04,normal,000,1,113,0.899172842502594
925,113,nm-04,normal,090,1,113,0.9484721422195435
926,113,nm-04,normal,180,1,113,0.9494941830635071
927,113,nm-05,normal,000,9,111,0.8579272627830505
928,113,nm-05,normal,090,1,113,0.9722608327865601
929,113,nm-05,normal,180,11,080,0.9048049449920654
930,113,nm-06,normal,000,4,116,0.9070575833320618
931,113,nm-06,normal,090,3,080,0.929652750492096
932,113,nm-06,normal,180,1,113,0.9363808035850525
933,114,cl-01,clothing,000,1,114,0.974934458732605
934,114,cl-01,clothing,090,3,088,0.8907917141914368
935,114,cl-01,clothing,180,1,114,0.9971503615379333
936,114,cl-02,clothing,000,1,114,0.9532586336135864
937,114,cl-02,clothing,090,2,091,0.9776753187179565
938,114,cl-02,clothing,180,1,114,0.9818853139877319
942,114,nm-02,normal,000,1,114,0.9785811901092529
943,114,nm-02,normal,090,1,114,0.9970921874046326
944,114,nm-02,normal,180,1,114,0.9907581806182861
945,114,nm-03,normal,000,1,114,0.9851878881454468
946,114,nm-03,normal,090,1,114,0.9475910663604736
947,114,nm-03,normal,180,1,114,0.9979156255722046
948,114,nm-04,normal,000,1,114,0.9680377840995789
949,114,nm-04,normal,090,1,114,0.9867570996284485
950,114,nm-04,normal,180,1,114,0.9430345892906189
951,114,nm-05,normal,000,1,114,0.9456683993339539
952,114,nm-05,normal,090,1,114,0.9528061747550964
953,114,nm-05,normal,180,1,114,0.9707728028297424
954,114,nm-06,normal,000,1,114,0.9937623143196106
955,114,nm-06,normal,090,1,114,0.9865630865097046
956,114,nm-06,normal,180,1,114,0.9784296154975891
957,115,cl-01,clothing,000,1,115,0.9407606720924377
958,115,cl-01,clothing,090,8,079,0.8867671489715576
959,115,cl-01,clothing,180,3,093,0.9074256420135498
960,115,cl-02,clothing,000,1,115,0.9084354043006897
961,115,cl-02,clothing,090,11,119,0.908524215221405
962,115,cl-02,clothing,180,2,093,0.9316213726997375
966,115,nm-02,normal,000,2,119,0.9448187351226807
967,115,nm-02,normal,090,2,081,0.9580681324005127
968,115,nm-02,normal,180,1,115,0.9670143723487854
969,115,nm-03,normal,000,1,115,0.950080394744873
970,115,nm-03,normal,090,3,081,0.9289290904998779
971,115,nm-03,normal,180,1,115,0.9508427381515503
972,115,nm-04,normal,000,2,119,0.9184461832046509
973,115,nm-04,normal,090,10,099,0.8751128315925598
974,115,nm-04,normal,180,1,115,0.9354628920555115
975,115,nm-05,normal,000,1,115,0.9589740633964539
976,115,nm-05,normal,090,2,081,0.9480908513069153
977,115,nm-05,normal,180,1,115,0.9556924104690552
978,115,nm-06,normal,000,2,119,0.9481233358383179
979,115,nm-06,normal,090,2,081,0.935117244720459
980,115,nm-06,normal,180,2,079,0.9358068704605103
981,116,cl-01,clothing,000,12,094,0.8838043808937073
982,116,cl-01,clothing,090,2,080,0.9149901270866394
983,116,cl-01,clothing,180,21,092,0.8747144937515259
984,116,cl-02,clothing,000,2,088,0.8599575161933899
985,116,cl-02,clothing,090,2,080,0.928073525428772
986,116,cl-02,clothing,180,2,103,0.8414392471313477
990,116,nm-02,normal,000,6,093,0.9158545732498169
991,116,nm-02,normal,090,7,103,0.9082600474357605
992,116,nm-02,normal,180,13,099,0.8976618051528931
993,116,nm-03,normal,000,2,088,0.8750689625740051
994,116,nm-03,normal,090,9,087,0.9059841632843018
995,116,nm-03,normal,180,9,095,0.9361099600791931
996,116,nm-04,normal,000,13,091,0.9062175750732422
997,116,nm-04,normal,090,1,116,0.9774482846260071
998,116,nm-04,normal,180,9,094,0.9048547744750977
999,116,nm-05,normal,000,2,080,0.9039105772972107
1000,116,nm-05,normal,090,2,080,0.9300645589828491
1001,116,nm-05,normal,180,2,080,0.8251844644546509
1002,116,nm-06,normal,000,10,093,0.9777904748916626
1003,116,nm-06,normal,090,1,116,0.9259386658668518
1004,116,nm-06,normal,180,2,119,0.9302239418029785
1005,117,cl-01,clothing,000,8,095,0.8302797675132751
1006,117,cl-01,clothing,090,27,104,0.7118120789527893
1007,117,cl-01,clothing,180,2,076,0.8795904517173767
1008,117,cl-02,clothing,000,9,082,0.8092988729476929
1009,117,cl-02,clothing,090,27,102,0.7748817205429077
1010,117,cl-02,clothing,180,6,082,0.9241106510162354
1014,117,nm-02,normal,000,3,087,0.8719074130058289
1015,117,nm-02,normal,090,1,117,0.9553390741348267
1016,117,nm-02,normal,180,3,076,0.8994392156600952
1017,117,nm-03,normal,000,1,117,0.8591306209564209
1018,117,nm-03,normal,090,4,103,0.9144439697265625
1019,117,nm-03,normal,180,2,076,0.9184965491294861
1020,117,nm-04,normal,000,2,076,0.940596878528595
1021,117,nm-04,normal,090,7,095,0.9086312055587769
1022,117,nm-04,normal,180,1,117,0.9303797483444214
1023,117,nm-05,normal,000,1,117,0.9544119238853455
1024,117,nm-05,normal,090,3,095,0.9119071960449219
1025,117,nm-05,normal,180,7,094,0.9371604323387146
1026,117,nm-06,normal,000,2,076,0.9004591703414917
1027,117,nm-06,normal,090,2,094,0.8828377723693848
1028,117,nm-06,normal,180,1,117,0.9000864624977112
1029,118,cl-01,clothing,000,26,082,0.8252747654914856
1030,118,cl-01,clothing,090,10,102,0.8861766457557678
1031,118,cl-01,clothing,180,21,082,0.7955101728439331
1032,118,cl-02,clothing,000,20,112,0.8564294576644897
1033,118,cl-02,clothing,090,11,102,0.8810593485832214
1034,118,cl-02,clothing,180,27,082,0.8231797218322754
1038,118,nm-02,normal,000,1,118,0.8970779180526733
1039,118,nm-02,normal,090,1,118,0.9134746193885803
1040,118,nm-02,normal,180,1,118,0.7334801554679871
1041,118,nm-03,normal,000,1,118,0.796885073184967
1042,118,nm-03,normal,090,2,082,0.8089969158172607
1043,118,nm-03,normal,180,1,118,0.8976848721504211
1044,118,nm-04,normal,000,1,118,0.9691348671913147
1045,118,nm-04,normal,090,1,118,0.8273912668228149
1046,118,nm-04,normal,180,1,118,0.8468788266181946
1047,118,nm-05,normal,000,15,092,0.8918272256851196
1048,118,nm-05,normal,090,2,082,0.8628815412521362
1049,118,nm-05,normal,180,1,118,0.8229601383209229
1050,118,nm-06,normal,000,1,118,0.9667985439300537
1051,118,nm-06,normal,090,3,101,0.7614694833755493
1052,118,nm-06,normal,180,1,118,0.8120898604393005
1053,119,cl-01,clothing,000,6,079,0.908184826374054
1054,119,cl-01,clothing,090,9,079,0.8201236128807068
1055,119,cl-01,clothing,180,4,079,0.9296247959136963
1056,119,cl-02,clothing,000,4,101,0.9429100751876831
1057,119,cl-02,clothing,090,9,109,0.9412379860877991
1058,119,cl-02,clothing,180,6,118,0.9485992193222046
1062,119,nm-02,normal,000,2,115,0.92003333568573
1063,119,nm-02,normal,090,6,092,0.9281545877456665
1064,119,nm-02,normal,180,1,119,0.9277810454368591
1065,119,nm-03,normal,000,2,115,0.8783504962921143
1066,119,nm-03,normal,090,1,119,0.8850979208946228
1067,119,nm-03,normal,180,2,115,0.9231182336807251
1068,119,nm-04,normal,000,2,115,0.8370590806007385
1069,119,nm-04,normal,090,1,119,0.978680431842804
1070,119,nm-04,normal,180,5,118,0.8359717726707458
1071,119,nm-05,normal,000,1,119,0.8666437864303589
1072,119,nm-05,normal,090,1,119,0.9413390755653381
1073,119,nm-05,normal,180,3,115,0.8835942149162292
1074,119,nm-06,normal,000,2,115,0.899057149887085
1075,119,nm-06,normal,090,1,119,0.9016438722610474
1076,119,nm-06,normal,180,9,111,0.8495967984199524
1077,120,cl-01,clothing,000,13,114,0.9033621549606323
1078,120,cl-01,clothing,090,1,120,0.9798723459243774
1079,120,cl-01,clothing,180,9,114,0.9244188666343689
1080,120,cl-02,clothing,000,18,101,0.891249418258667
1081,120,cl-02,clothing,090,1,120,0.9836431741714478
1082,120,cl-02,clothing,180,2,114,0.9826270341873169
1086,120,nm-02,normal,000,1,120,0.9528132677078247
1087,120,nm-02,normal,090,3,092,0.9693731069564819
1088,120,nm-02,normal,180,1,120,0.9670881628990173
1089,120,nm-03,normal,000,1,120,0.9930254817008972
1090,120,nm-03,normal,090,2,124,0.9517960548400879
1091,120,nm-03,normal,180,1,120,0.9631441235542297
1092,120,nm-04,normal,000,1,120,0.9956201910972595
1093,120,nm-04,normal,090,3,124,0.9533542990684509
1094,120,nm-04,normal,180,4,114,0.9815158843994141
1095,120,nm-05,normal,000,1,120,0.9911308884620667
1096,120,nm-05,normal,090,1,120,0.9813204407691956
1097,120,nm-05,normal,180,1,120,0.9816998839378357
1098,120,nm-06,normal,000,4,114,0.975014865398407
1099,120,nm-06,normal,090,6,119,0.9360083341598511
1100,120,nm-06,normal,180,3,114,0.8902031779289246
1101,121,cl-01,clothing,000,6,097,0.9847846627235413
1102,121,cl-01,clothing,090,29,123,0.8479273915290833
1103,121,cl-01,clothing,180,3,100,0.9669321775436401
1104,121,cl-02,clothing,000,4,104,0.964434802532196
1105,121,cl-02,clothing,090,41,117,0.9408204555511475
1106,121,cl-02,clothing,180,4,104,0.9637366533279419
1110,121,nm-02,normal,000,1,121,0.985406756401062
1111,121,nm-02,normal,090,4,100,0.9650605916976929
1112,121,nm-02,normal,180,1,121,0.988714873790741
1113,121,nm-03,normal,000,1,121,0.9871123433113098
1114,121,nm-03,normal,090,3,110,0.9434270262718201
1115,121,nm-03,normal,180,1,121,0.9972002506256104
1116,121,nm-04,normal,000,1,121,0.9933655858039856
1117,121,nm-04,normal,090,1,121,0.9583324193954468
1118,121,nm-04,normal,180,1,121,0.997570812702179
1119,121,nm-05,normal,000,1,121,0.9963708519935608
1120,121,nm-05,normal,090,2,100,0.9858381152153015
1121,121,nm-05,normal,180,1,121,0.9939180612564087
1122,121,nm-06,normal,000,1,121,0.9895296692848206
1123,121,nm-06,normal,090,2,110,0.9643054604530334
1124,121,nm-06,normal,180,1,121,0.9930998086929321
1125,122,cl-01,clothing,000,1,122,0.9401156902313232
1126,122,cl-01,clothing,090,1,122,0.8744006752967834
1127,122,cl-01,clothing,180,1,122,0.9394283294677734
1128,122,cl-02,clothing,000,1,122,0.9621636867523193
1129,122,cl-02,clothing,090,1,122,0.8241516947746277
1130,122,cl-02,clothing,180,1,122,0.959472119808197
1134,122,nm-02,normal,000,1,122,0.9632757902145386
1135,122,nm-02,normal,090,1,122,0.9507330656051636
1136,122,nm-02,normal,180,1,122,0.9642258286476135
1137,122,nm-03,normal,000,2,093,0.8596287369728088
1138,122,nm-03,normal,090,1,122,0.9758875966072083
1139,122,nm-03,normal,180,1,122,0.9123373031616211
1140,122,nm-04,normal,000,1,122,0.983615517616272
1141,122,nm-04,normal,090,1,122,0.9503595232963562
1142,122,nm-04,normal,180,1,122,0.9507331848144531
1143,122,nm-05,normal,000,1,122,0.9815546870231628
1144,122,nm-05,normal,090,1,122,0.9249549508094788
1145,122,nm-05,normal,180,1,122,0.9630722403526306
1146,122,nm-06,normal,000,1,122,0.9460009336471558
1147,122,nm-06,normal,090,3,093,0.9766157269477844
1148,122,nm-06,normal,180,1,122,0.9327790141105652
1149,123,cl-01,clothing,000,1,123,0.9017654061317444
1150,123,cl-01,clothing,090,2,113,0.8535296320915222
1151,123,cl-01,clothing,180,9,113,0.9001730680465698
1152,123,cl-02,clothing,000,3,091,0.8587918877601624
1153,123,cl-02,clothing,090,2,079,0.8771172761917114
1154,123,cl-02,clothing,180,10,113,0.9408478140830994
1158,123,nm-02,normal,000,1,123,0.9610999226570129
1159,123,nm-02,normal,090,1,123,0.9256182312965393
1160,123,nm-02,normal,180,1,123,0.894771158695221
1161,123,nm-03,normal,000,1,123,0.9736499786376953
1162,123,nm-03,normal,090,1,123,0.883787989616394
1163,123,nm-03,normal,180,1,123,0.9345977902412415
1164,123,nm-04,normal,000,1,123,0.9503712058067322
1165,123,nm-04,normal,090,1,123,0.8626270890235901
1166,123,nm-04,normal,180,1,123,0.9237794280052185
